epoch,step,test_loss,test_mape,test_r2,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
0,49,,,,,3.8466365337371826,,0.11386866122484207,,-13.264310836791992,,,
0,99,,,,,1.8650429248809814,,0.07908282428979874,,-8.319668769836426,,,
0,140,,,,,,,,,,0.846168041229248,0.05411048233509064,-1.4060468673706055
0,140,,,,16.869295120239258,,0.1812809407711029,,-48.17157745361328,,,,
1,149,,,,,0.7735856771469116,,0.053164079785346985,,-1.5514700412750244,,,
1,199,,,,,0.43110430240631104,,0.03533300757408142,,-0.4078558683395386,,,
1,249,,,,,0.45957499742507935,,0.04000362753868103,,-0.43545448780059814,,,
1,281,,,,,,,,,,0.2637161314487457,0.029136663302779198,0.2501331567764282
1,281,,,,0.5052095055580139,,0.04021463915705681,,-0.47219645977020264,,,,
2,299,,,,,0.2204057276248932,,0.027500862255692482,,0.40235382318496704,,,
2,349,,,,,0.19544664025306702,,0.026877306401729584,,0.19182342290878296,,,
2,399,,,,,0.09791572391986847,,0.016963092610239983,,0.7038077712059021,,,
2,422,,,,,,,,,,0.11594930291175842,0.019113024696707726,0.6703025102615356
2,422,,,,0.18214647471904755,,0.024045757949352264,,0.46919798851013184,,,,
3,449,,,,,0.10239838063716888,,0.01859787479043007,,0.6889125108718872,,,
3,499,,,,,0.05063728988170624,,0.013061171397566795,,0.770118772983551,,,
3,549,,,,,0.04554424807429314,,0.012528379447758198,,0.8646907210350037,,,
3,563,,,,,,,,,,0.06271082907915115,0.01450588833540678,0.8216841220855713
3,563,,,,0.08873895555734634,,0.016821160912513733,,0.7414641380310059,,,,
4,599,,,,,0.04505804926156998,,0.011321928352117538,,0.8766788840293884,,,
4,649,,,,,0.04309052973985672,,0.012194415554404259,,0.8327620029449463,,,
4,699,,,,,0.022279655560851097,,0.008454060181975365,,0.9362086653709412,,,
4,704,,,,,,,,,,0.03479783609509468,0.010495251044631004,0.9010536670684814
4,704,,,,0.05005546659231186,,0.01248139701783657,,0.8541368246078491,,,,
5,749,,,,,0.0355389229953289,,0.01170613057911396,,0.8579397201538086,,,
