epoch,step,test_loss,test_mape,test_r2,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
0,49,,,,,140.01528930664062,,0.8635610342025757,,-383.6268310546875,,,
0,99,,,,,90.55007934570312,,0.6837708353996277,,-431.2134094238281,,,
0,140,,,,,,,,,,48.086570739746094,0.4909571409225464,-135.7323455810547
0,140,,,,118.03236389160156,,0.775463342666626,,-342.95001220703125,,,,
1,149,,,,,45.16826629638672,,0.47106385231018066,,-158.94744873046875,,,
1,199,,,,,14.986783027648926,,0.26001304388046265,,-38.64374542236328,,,
1,249,,,,,5.554839611053467,,0.13962256908416748,,-16.958757400512695,,,
1,281,,,,,,,,,,3.8868744373321533,0.1176111251115799,-10.052180290222168
1,281,,,,16.528841018676758,,0.2484544962644577,,-47.1753044128418,,,,
2,299,,,,,3.866279125213623,,0.12021458148956299,,-9.179192543029785,,,
2,349,,,,,4.654443740844727,,0.12373699247837067,,-14.497313499450684,,,
2,399,,,,,3.4040253162384033,,0.11074825376272202,,-9.156902313232422,,,
2,422,,,,,,,,,,2.7995858192443848,0.10179384797811508,-6.960516452789307
2,422,,,,3.4366936683654785,,0.11015917360782623,,-9.01503849029541,,,,
3,449,,,,,1.8288577795028687,,0.08607004582881927,,-4.8202314376831055,,,
3,499,,,,,2.3331305980682373,,0.0859263688325882,,-4.874146938323975,,,
3,549,,,,,2.0005500316619873,,0.07758083939552307,,-7.011490821838379,,,
3,563,,,,,,,,,,2.179640054702759,0.08954373002052307,-5.197723865509033
3,563,,,,2.5966060161590576,,0.09586000442504883,,-6.565368175506592,,,,
4,599,,,,,1.7665942907333374,,0.08471352607011795,,-4.553582191467285,,,
4,649,,,,,2.5036990642547607,,0.09215055406093597,,-5.467831611633301,,,
4,699,,,,,2.337909698486328,,0.09286485612392426,,-4.38170862197876,,,
4,704,,,,,,,,,,1.7525335550308228,0.07944117486476898,-3.9832630157470703
4,704,,,,2.033787488937378,,0.08455364406108856,,-4.92819881439209,,,,
5,749,,,,,1.3740999698638916,,0.06730954349040985,,-2.429415225982666,,,
5,799,,,,,1.3584346771240234,,0.06682829558849335,,-1.638443946838379,,,
5,845,,,,,,,,,,1.411542296409607,0.07079292833805084,-3.013667106628418
5,845,,,,1.6316795349121094,,0.07532241195440292,,-3.7541890144348145,,,,
6,849,,,,,1.1252763271331787,,0.06539403647184372,,-1.6028344631195068,,,
6,899,,,,,1.2134058475494385,,0.06915073841810226,,-3.2200045585632324,,,
6,949,,,,,1.320171594619751,,0.06908677518367767,,-3.408374786376953,,,
6,986,,,,,,,,,,1.1621533632278442,0.06378436833620071,-2.304539203643799
6,986,,,,1.3221828937530518,,0.06740052253007889,,-2.851325273513794,,,,
7,999,,,,,1.2533743381500244,,0.06649954617023468,,-3.054950714111328,,,
7,1049,,,,,0.6777434349060059,,0.04926007241010666,,-2.224200963973999,,,
7,1099,,,,,1.2425830364227295,,0.06382487714290619,,-2.183873176574707,,,
7,1127,,,,,,,,,,0.9483366012573242,0.05683864280581474,-1.6965594291687012
7,1127,,,,1.0798588991165161,,0.0606117844581604,,-2.145343780517578,,,,
8,1149,,,,,0.7885451316833496,,0.05468154326081276,,-1.0732605457305908,,,
8,1199,,,,,0.6505904197692871,,0.0456685945391655,,-1.386493444442749,,,
8,1249,,,,,0.8278748989105225,,0.05361056327819824,,-1.0225763320922852,,,
8,1268,,,,,,,,,,0.7798294425010681,0.05116809532046318,-1.2174155712127686
8,1268,,,,0.8835813999176025,,0.054501816630363464,,-1.5748882293701172,,,,
9,1299,,,,,0.6389383673667908,,0.05036745220422745,,-0.9320566654205322,,,
9,1349,,,,,0.6503777503967285,,0.04747013747692108,,-1.9630279541015625,,,
9,1399,,,,,0.5671932697296143,,0.04452730715274811,,-0.5115313529968262,,,
9,1409,,,,,,,,,,0.6342714428901672,0.045921240001916885,-0.8035269975662231
9,1409,,,,0.7209432721138,,0.048995211720466614,,-1.1011061668395996,,,,
10,1449,,,,,0.6052218079566956,,0.04342937096953392,,-0.9193717241287231,,,
10,1499,,,,,0.6133394241333008,,0.043520957231521606,,-0.6149382591247559,,,
10,1549,,,,,0.6842966079711914,,0.0472123809158802,,-1.4148437976837158,,,
10,1550,,,,,,,,,,0.5189717411994934,0.04132647439837456,-0.4756765365600586
10,1550,,,,0.5883041024208069,,0.04398132488131523,,-0.7145446538925171,,,,
11,1599,,,,,0.43878474831581116,,0.03829248249530792,,-0.3186076879501343,,,
11,1649,,,,,0.4049989581108093,,0.03668801486492157,,0.0027423501014709473,,,
11,1691,,,,,,,,,,0.4287729859352112,0.037282198667526245,-0.2191997766494751
