epoch,step,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
26,3806,0.03152021765708923,,0.009746364317834377,,0.9081342220306396,,,,
27,3849,,0.02358246222138405,,0.00898665003478527,,0.9311519861221313,,,
27,3899,,0.03282496705651283,,0.00951291061937809,,0.8872882127761841,,,
27,3947,,,,,,,0.028946680948138237,0.009370675310492516,0.9176912307739258
27,3947,0.028995001688599586,,0.009321116842329502,,0.9155110716819763,,,,
28,3949,,0.025443974882364273,,0.009381802752614021,,0.9064937829971313,,,
28,3999,,0.020029708743095398,,0.008722515776753426,,0.9562764763832092,,,
28,4049,,0.01684076152741909,,0.007043921854346991,,0.9495738744735718,,,
28,4088,,,,,,,0.027358973398804665,0.009176613762974739,0.9222058057785034
28,4088,0.026563018560409546,,0.00891047902405262,,0.9226039052009583,,,,
29,4099,,0.02609577402472496,,0.00980555359274149,,0.928553581237793,,,
29,4149,,0.009783022105693817,,0.005811387673020363,,0.9673054218292236,,,
29,4199,,0.029324911534786224,,0.009554492309689522,,0.9328896999359131,,,
29,4229,,,,,,,0.025622455403208733,0.008863245137035847,0.9271435141563416
29,4229,0.02533998154103756,,0.008655833080410957,,0.9261584877967834,,,,
30,4249,,0.023096678778529167,,0.008917349390685558,,0.9261519312858582,,,
30,4299,,0.0205153226852417,,0.008053997531533241,,0.9234038591384888,,,
30,4349,,0.025290923193097115,,0.009805742651224136,,0.9211744070053101,,,
30,4370,,,,,,,0.023532330989837646,0.00821024551987648,0.9330866932868958
30,4370,0.023662235587835312,,0.008362466469407082,,0.9310363531112671,,,,
31,4399,,0.02781209908425808,,0.008579346351325512,,0.922425389289856,,,
31,4449,,0.016458986327052116,,0.006718621123582125,,0.9548376798629761,,,
31,4499,,0.020587634295225143,,0.007907119579613209,,0.9410068988800049,,,
31,4511,,,,,,,0.0226572398096323,0.008071442134678364,0.935575008392334
31,4511,0.022120460867881775,,0.008061988279223442,,0.9355402588844299,,,,
32,4549,,0.020100900903344154,,0.007709531579166651,,0.9367518424987793,,,
32,4599,,0.017872795462608337,,0.006978380028158426,,0.9401261806488037,,,
32,4649,,0.007626709062606096,,0.004807397723197937,,0.9740902781486511,,,
32,4652,,,,,,,0.02156381495296955,0.007785007823258638,0.9386841058731079
32,4652,0.02114183083176613,,0.007826277986168861,,0.9383870363235474,,,,
33,4699,,0.015300750732421875,,0.007407518569380045,,0.9538094997406006,,,
33,4749,,0.01729728654026985,,0.007498240098357201,,0.9387212991714478,,,
33,4793,,,,,,,0.021234914660453796,0.007617879193276167,0.9396193027496338
33,4793,0.02058161236345768,,0.007717340253293514,,0.9400172233581543,,,,
34,4799,,0.027421459555625916,,0.008932095021009445,,0.9204826354980469,,,
34,4849,,0.025916531682014465,,0.009090657345950603,,0.8793960213661194,,,
34,4899,,0.014817661605775356,,0.006109566427767277,,0.9446609020233154,,,
34,4934,,,,,,,0.020120780915021896,0.007428234443068504,0.9427872896194458
34,4934,0.019328424707055092,,0.007466776762157679,,0.9436763525009155,,,,
35,4949,,0.02659165859222412,,0.007383684162050486,,0.930544376373291,,,
35,4999,,0.03381441533565521,,0.009474869817495346,,0.9039210081100464,,,
35,5049,,0.029176805168390274,,0.009018049575388432,,0.9091710448265076,,,
35,5075,,,,,,,0.020486583933234215,0.007732009049504995,0.9417471885681152
35,5075,0.018478740006685257,,0.007249712944030762,,0.9461392760276794,,,,
36,5099,,0.01616206392645836,,0.007244596257805824,,0.9448994994163513,,,
36,5149,,0.009341216646134853,,0.005794967990368605,,0.9731462001800537,,,
36,5199,,0.010434167459607124,,0.006025283597409725,,0.9780343174934387,,,
36,5216,,,,,,,0.01877523958683014,0.007051394321024418,0.9466133117675781
36,5216,0.018310552462935448,,0.007240601349622011,,0.946631669998169,,,,
37,5249,,0.015396583825349808,,0.007439039181917906,,0.9542452096939087,,,
37,5299,,0.01347635593265295,,0.006493908353149891,,0.9582101702690125,,,
37,5349,,0.012815479189157486,,0.006547494791448116,,0.9655124545097351,,,
37,5357,,,,,,,0.018720583990216255,0.00727067282423377,0.9467687010765076
37,5357,0.017875367775559425,,0.007113917265087366,,0.9479000568389893,,,,
38,5399,,0.009835797362029552,,0.00577106699347496,,0.9738127589225769,,,
38,5449,,0.022528693079948425,,0.007470672018826008,,0.936129093170166,,,
38,5498,,,,,,,0.01844383217394352,0.007038107607513666,0.947555661201477
38,5498,0.017632419243454933,,0.007023015059530735,,0.9486081600189209,,,,
39,5499,,0.013958795927464962,,0.006739326752722263,,0.9630755186080933,,,
39,5549,,0.038627948611974716,,0.00906937476247549,,0.8716006875038147,,,
39,5599,,0.030808452516794205,,0.008561201393604279,,0.9308966398239136,,,
39,5639,,,,,,,0.01866541989147663,0.007107482757419348,0.9469255805015564
39,5639,0.01686868816614151,,0.0068743228912353516,,0.9508421421051025,,,,
40,5649,,0.014717089012265205,,0.007082720287144184,,0.9590342044830322,,,
40,5699,,0.029607657343149185,,0.007835636846721172,,0.9180068969726562,,,
40,5749,,0.008417505770921707,,0.005172518081963062,,0.9758239388465881,,,
40,5780,,,,,,,0.01798742637038231,0.007210894953459501,0.9488534331321716
40,5780,0.01716025546193123,,0.006879112217575312,,0.9500167369842529,,,,
41,5799,,0.03907131403684616,,0.00990307703614235,,0.9120258092880249,,,
41,5849,,0.011570880189538002,,0.006252618506550789,,0.9656795859336853,,,
