epoch,step,test_loss,test_mape,test_r2,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
23,3383,,,,0.06393162161111832,,0.01408382784575224,,0.8136861324310303,,,,
24,3399,,,,,0.040467165410518646,,0.012004096060991287,,0.8743399381637573,,,
24,3449,,,,,0.046386998146772385,,0.012466229498386383,,0.8363646268844604,,,
24,3499,,,,,0.06109172850847244,,0.01426946185529232,,0.8428007364273071,,,
24,3524,,,,,,,,,,0.04934487119317055,0.012354074977338314,0.8596897125244141
24,3524,,,,0.05514763668179512,,0.013011597096920013,,0.8392785787582397,,,,
25,3549,,,,,0.058235231786966324,,0.014015454798936844,,0.8818419575691223,,,
25,3599,,,,,0.0656343549489975,,0.01436305046081543,,0.8150566220283508,,,
25,3649,,,,,0.041665174067020416,,0.011104514822363853,,0.9060465693473816,,,
25,3665,,,,,,,,,,0.042970895767211914,0.011380198411643505,0.8778138756752014
25,3665,,,,0.04778026416897774,,0.012137974612414837,,0.8607892990112305,,,,
26,3699,,,,,0.02884334698319435,,0.010041939094662666,,0.914971113204956,,,
26,3749,,,,,0.03652918338775635,,0.010712487623095512,,0.9077287912368774,,,
26,3799,,,,,0.055817119777202606,,0.01280319131910801,,0.753883421421051,,,
26,3806,,,,,,,,,,0.03825303539633751,0.010712235234677792,0.8912289142608643
26,3806,,,,0.04196660593152046,,0.011325067840516567,,0.8776733875274658,,,,
27,3849,,,,,0.034610383212566376,,0.01088279951363802,,0.9073247909545898,,,
27,3899,,,,,0.02470063604414463,,0.008757869713008404,,0.9167464971542358,,,
27,3947,,,,,,,,,,0.03491031378507614,0.010302125476300716,0.9007338285446167
27,3947,,,,0.03696402162313461,,0.010603425092995167,,0.8923031091690063,,,,
28,3949,,,,,0.03973142057657242,,0.010937291197478771,,0.8999178409576416,,,
28,3999,,,,,0.041029125452041626,,0.01074432022869587,,0.838660478591919,,,
28,4049,,,,,0.028426822274923325,,0.009183458983898163,,0.9030152559280396,,,
28,4088,,,,,,,,,,0.03084082156419754,0.009572867304086685,0.9123052954673767
28,4088,,,,0.03317820653319359,,0.009976052679121494,,0.9033293724060059,,,,
29,4099,,,,,0.018016062676906586,,0.008010287769138813,,0.9534662365913391,,,
29,4149,,,,,0.02833660878241062,,0.008674739859998226,,0.9296591877937317,,,
29,4199,,,,,0.03762669116258621,,0.010478191077709198,,0.8929682970046997,,,
29,4229,,,,,,,,,,0.028293784707784653,0.009090445004403591,0.9195476770401001
29,4229,,,,0.029905132949352264,,0.009444799274206161,,0.9128519892692566,,,,
30,4249,,,,,0.052384864538908005,,0.01216079294681549,,0.8520345687866211,,,
30,4299,,,,,0.02533540315926075,,0.00944688729941845,,0.9138761758804321,,,
30,4349,,,,,0.05142921209335327,,0.011474926955997944,,0.8685312271118164,,,
30,4370,,,,,,,,,,0.02721954509615898,0.009115483611822128,0.9226022362709045
30,4370,,,,0.02751104161143303,,0.009024430997669697,,0.9198060035705566,,,,
31,4399,,,,,0.024717003107070923,,0.007804386783391237,,0.9245175123214722,,,
31,4449,,,,,0.025751063600182533,,0.008536402136087418,,0.9335319995880127,,,
31,4499,,,,,0.015881959348917007,,0.007216251455247402,,0.9338098764419556,,,
31,4511,,,,,,,,,,0.023694265633821487,0.008303675800561905,0.9326262474060059
31,4511,,,,0.025368398055434227,,0.008657606318593025,,0.9260936379432678,,,,
32,4549,,,,,0.010173246264457703,,0.005906303413212299,,0.9747982025146484,,,
32,4599,,,,,0.02495625428855419,,0.008092977106571198,,0.8910588622093201,,,
32,4649,,,,,0.032517459243535995,,0.009950865991413593,,0.8974661231040955,,,
32,4652,,,,,,,,,,0.023214982822537422,0.008210343308746815,0.9339890480041504
32,4652,,,,0.02341976761817932,,0.008260312490165234,,0.9317540526390076,,,,
33,4699,,,,,0.020033929497003555,,0.007313098292797804,,0.9279156923294067,,,
33,4749,,,,,0.03102237358689308,,0.009103374555706978,,0.9129077196121216,,,
33,4793,,,,,,,,,,0.021040376275777817,0.007746238261461258,0.9401724934577942
33,4793,,,,0.022163717076182365,,0.00799414049834013,,0.9354273080825806,,,,
34,4799,,,,,0.021648846566677094,,0.007305051665753126,,0.9283517599105835,,,
34,4849,,,,,0.02503737434744835,,0.008745145983994007,,0.9319545030593872,,,
34,4899,,,,,0.01822742074728012,,0.007528035901486874,,0.9336249232292175,,,
34,4934,,,,,,,,,,0.02157905511558056,0.00788869895040989,0.9386407732963562
34,4934,,,,0.020744819194078445,,0.007702392991632223,,0.9395416378974915,,,,
35,4949,,,,,0.03267165273427963,,0.010093506425619125,,0.8976007103919983,,,
35,4999,,,,,0.018975460901856422,,0.007035910617560148,,0.9256812334060669,,,
35,5049,,,,,0.024646196514368057,,0.009041070006787777,,0.9360337257385254,,,
35,5075,,,,,,,,,,0.020292488858103752,0.007709250785410404,0.9422990679740906
35,5075,,,,0.019841274246573448,,0.007508810609579086,,0.9421935677528381,,,,
36,5099,,,,,0.00736268050968647,,0.005224232096225023,,0.9799301028251648,,,
