epoch,step,train_loss_epoch,train_loss_step,train_mape_epoch,train_mape_step,train_r2_epoch,train_r2_step,val_loss,val_mape,val_r2
7,1049,,0.020931631326675415,,0.0072316816076636314,,0.9360597133636475,,,
7,1099,,0.019143089652061462,,0.007337135728448629,,0.9310604929924011,,,
7,1127,,,,,,,0.019673405215144157,0.0074040088802576065,0.944059431552887
7,1127,0.02263159677386284,,0.008004430681467056,,0.9340641498565674,,,,
8,1149,,0.03152088820934296,,0.008382687345147133,,0.8835342526435852,,,
8,1199,,0.015618117526173592,,0.007741697132587433,,0.9220983982086182,,,
8,1249,,0.013507457450032234,,0.0064273402094841,,0.9559699296951294,,,
8,1268,,,,,,,0.023359796032309532,0.008583538234233856,0.933577299118042
8,1268,0.021388249471783638,,0.0077335829846560955,,0.9376689195632935,,,,
9,1299,,0.014171152375638485,,0.006762688048183918,,0.9510297775268555,,,
9,1349,,0.006615721620619297,,0.0050934492610394955,,0.9799904227256775,,,
9,1399,,0.03968727961182594,,0.01079515740275383,,0.8931455016136169,,,
9,1409,,,,,,,0.020603250712156296,0.007081081625074148,0.9414154291152954
9,1409,0.01891721971333027,,0.007270465604960918,,0.9448813199996948,,,,
10,1449,,0.049470242112874985,,0.012848302721977234,,0.8621798157691956,,,
10,1499,,0.04184946417808533,,0.009733585640788078,,0.8459100723266602,,,
10,1549,,0.01374651025980711,,0.00443156436085701,,0.9546653032302856,,,
10,1550,,,,,,,0.019603300839662552,0.007107405923306942,0.9442587494850159
10,1550,0.02029215544462204,,0.007341090124100447,,0.9408608675003052,,,,
11,1599,,0.015661373734474182,,0.006764668971300125,,0.9591261148452759,,,
11,1649,,0.010198188945651054,,0.005432073958218098,,0.9689486622810364,,,
11,1691,,,,,,,0.026422446593642235,0.008780783042311668,0.9248687624931335
11,1691,0.019218573346734047,,0.007362291216850281,,0.9440010190010071,,,,
12,1699,,0.010753189213573933,,0.006455613765865564,,0.9716603755950928,,,
12,1749,,0.021188601851463318,,0.007877113297581673,,0.9376407265663147,,,
12,1799,,0.01832461729645729,,0.008721712045371532,,0.9541562795639038,,,
12,1832,,,,,,,0.020054640248417854,0.007275090087205172,0.9429754018783569
12,1832,0.022113382816314697,,0.007912244647741318,,0.9355713129043579,,,,
13,1849,,0.011972726322710514,,0.006382254883646965,,0.9544790387153625,,,
13,1899,,0.021248672157526016,,0.007233346346765757,,0.9346679449081421,,,
13,1949,,0.009829672053456306,,0.005300088785588741,,0.9716574549674988,,,
13,1973,,,,,,,0.01909724995493889,0.007550525479018688,0.9456976652145386
13,1973,0.02005990594625473,,0.007344001904129982,,0.9415589570999146,,,,
14,1999,,0.016588104888796806,,0.0059365201741456985,,0.9464948177337646,,,
14,2049,,0.011878488585352898,,0.005546565633267164,,0.9588460326194763,,,
14,2099,,0.021903999149799347,,0.008555928245186806,,0.9334615468978882,,,
14,2114,,,,,,,0.020221004262566566,0.007707800250500441,0.9425023198127747
14,2114,0.02010945975780487,,0.007513491902500391,,0.9414075016975403,,,,
15,2149,,0.032765939831733704,,0.011156423017382622,,0.9140510559082031,,,
15,2199,,0.015945736318826675,,0.0076093245297670364,,0.9547591209411621,,,
15,2249,,0.020845964550971985,,0.008436748757958412,,0.9336460828781128,,,
15,2255,,,,,,,0.02256586216390133,0.008092783391475677,0.9358348250389099
15,2255,0.022388465702533722,,0.007933054119348526,,0.9347593188285828,,,,
16,2299,,0.025145534425973892,,0.006799239665269852,,0.9120959043502808,,,
16,2349,,0.021151525899767876,,0.008002582006156445,,0.9471647143363953,,,
16,2396,,,,,,,0.024981124326586723,0.008297433145344257,0.9289671182632446
16,2396,0.02012205868959427,,0.00739690288901329,,0.9413755536079407,,,,
17,2399,,0.04578594118356705,,0.009720438160002232,,0.8644886612892151,,,
17,2449,,0.013618429191410542,,0.005984373390674591,,0.9642900824546814,,,
17,2499,,0.020329244434833527,,0.007534208707511425,,0.9438157081604004,,,
17,2537,,,,,,,0.0333113819360733,0.009338716976344585,0.905280351638794
17,2537,0.024790531024336815,,0.008496737107634544,,0.92774498462677,,,,
18,2549,,0.043188367038965225,,0.008939394727349281,,0.8952714800834656,,,
18,2599,,0.02860604226589203,,0.00835428573191166,,0.892368495464325,,,
18,2649,,0.01294611394405365,,0.0068453289568424225,,0.9730501174926758,,,
18,2678,,,,,,,0.015609066933393478,0.006345346570014954,0.9556162357330322
18,2678,0.024297310039401054,,0.007927767932415009,,0.9291853904724121,,,,
19,2699,,0.015735886991024017,,0.006314372643828392,,0.9553737640380859,,,
19,2749,,0.017754944041371346,,0.008213786408305168,,0.9353885054588318,,,
19,2799,,0.03315930441021919,,0.009315155446529388,,0.9099557399749756,,,
19,2819,,,,,,,0.023133335635066032,0.00777173787355423,0.9342212080955505
19,2819,0.024103771895170212,,0.008348536677658558,,0.9297580122947693,,,,
20,2849,,0.016258973628282547,,0.005895840469747782,,0.9487840533256531,,,
20,2899,,0.030500221997499466,,0.009036891162395477,,0.8565066456794739,,,
20,2949,,0.02392243780195713,,0.007745856419205666,,0.9425700306892395,,,
20,2960,,,,,,,0.027604151517152786,0.009658615104854107,0.9215086698532104
20,2960,0.02130039967596531,,0.007784412242472172,,0.9379425048828125,,,,
21,2999,,0.023707810789346695,,0.008604238741099834,,0.9217114448547363,,,
21,3049,,0.01990460976958275,,0.007421651389449835,,0.9395379424095154,,,
21,3099,,0.017778119072318077,,0.007590881083160639,,0.928507924079895,,,
21,3101,,,,,,,0.032336361706256866,0.009566775523126125,0.9080528020858765
21,3101,0.02339327335357666,,0.00831987801939249,,0.9318505525588989,,,,
22,3149,,0.013307809829711914,,0.006627493537962437,,0.9483757019042969,,,
22,3199,,0.016131777316331863,,0.006908946670591831,,0.9462416172027588,,,
22,3242,,,,,,,0.025265611708164215,0.008375653997063637,0.928158164024353
22,3242,0.02448876202106476,,0.00825253315269947,,0.9286360740661621,,,,
23,3249,,0.030022986233234406,,0.009079623967409134,,0.9068509936332703,,,
23,3299,,0.018818531185388565,,0.007227904163300991,,0.9479316473007202,,,
23,3349,,0.011062275618314743,,0.006295287050306797,,0.9685052633285522,,,
23,3383,,,,,,,0.02370830811560154,0.008287131786346436,0.9325863122940063
23,3383,0.02208002284169197,,0.007939456030726433,,0.9356685280799866,,,,
24,3399,,0.030675919726490974,,0.011250428855419159,,0.9198765754699707,,,
24,3449,,0.015177248977124691,,0.005482998676598072,,0.9426347613334656,,,
24,3499,,0.021892234683036804,,0.008202447555959225,,0.8863040208816528,,,
24,3524,,,,,,,0.03461487591266632,0.01126937661319971,0.901573896408081
24,3524,0.02716977521777153,,0.009053039364516735,,0.9208104014396667,,,,
25,3549,,0.04498181492090225,,0.013731766492128372,,0.8536790609359741,,,
25,3599,,0.01330827921628952,,0.0065233418717980385,,0.963813304901123,,,
25,3649,,0.03220818564295769,,0.01003303937613964,,0.8934318423271179,,,
25,3665,,,,,,,0.02113518677651882,0.00824773870408535,0.9399029016494751
25,3665,0.028606146574020386,,0.009370876476168633,,0.9166441559791565,,,,
26,3699,,0.03146356716752052,,0.01022697426378727,,0.9007797241210938,,,
26,3749,,0.025398297235369682,,0.008864331059157848,,0.9102742075920105,,,
26,3799,,0.023438498377799988,,0.00912429764866829,,0.9313551783561707,,,
26,3806,,,,,,,0.029167501255869865,0.009911811910569668,0.917063295841217
26,3806,0.03069797344505787,,0.009550616145133972,,0.9105812907218933,,,,
27,3849,,0.035541702061891556,,0.010619409382343292,,0.9133942723274231,,,
27,3899,,0.0205564983189106,,0.008517102338373661,,0.9348616600036621,,,
27,3947,,,,,,,0.020893575623631477,0.007608878891915083,0.9405899047851562
27,3947,0.025743719190359116,,0.008927860297262669,,0.9249850511550903,,,,
28,3949,,0.035380423069000244,,0.00925552099943161,,0.8930246233940125,,,
28,3999,,0.03068546950817108,,0.00925084576010704,,0.8624861240386963,,,
28,4049,,0.024212010204792023,,0.009284443221986294,,0.943406879901886,,,
28,4088,,,,,,,0.026954451575875282,0.009223069064319134,0.9233560562133789
28,4088,0.026811497285962105,,0.008752855472266674,,0.9218451976776123,,,,
